Aarubari;Tarkhagal;Simaltar Gumba;Kailash Bodhi School;Ramhiti;Mahankal;Pani Tankey;Chuchepati;Chabhahil Chowk;Mitra Park;Jaya Bageswori;Gausala Chowk;Ratopul;Gyaneshwor;Maitidevi;Dillibazar;Charkhal;Putalisadak;Bagbazar;Ratnapark;Purano Buspark;Bhrikutimandap;Bhadrakali Mandir;Sahid Gate;Sundhara;NAC Bus Stop;;;;;;;;;;;;;;;;;;;;
Gopi Krishna Hall;Chamunda Gate;Dhumbarahi;Chappal Karkhana;Narayan Gopal Chowk;Teaching Hospital;Kanti Bal Hospital;Baluwatar;Bhat Bhateni, Naxal;Tangal;Hotel Barahi, Tangal;Tamas laya;Narayan Chaur;Nagpokhari;Apex Development Bank, Hattisar;Kamalpokhari;Putalisadak;New Plaza;Anamnagar;Hanumansthan, Anamnagar;Bijulibazar,Anamnagar;Thapagaun, New Baneshwor;Anamnagar Turning, Baneshwor;Naya Baneshwor;Minbhawan;Shantinagar;Kuleshwor Tinkune;Koteshwor;Bhatbhateni, Koteshwor;Balkumari;;;;;;;;;;;;;;;;
27.7222481;27.7217;27.7252108;27.7346531;27.7403746;27.7359917;27.7346817;27.7254865;27.7182593;27.7196352;27.713566;27.7147897;27.7148397;27.7134632;27.7121469;27.7108941;27.7029275;27.7022201;27.6976913;27.6933647;27.6976913;27.6915196;27.6976913;27.6879909;27.6687473;27.6915196;27.6915087;27.6755549;27.6747705;27.6695288;;;;;;;;;;;;;;;;
85.3468914;85.3715975;85.3433404;85.3422938;85.3375271;85.3302595;85.3284721;85.3297752;85.3323593;85.3297752;85.3150667;85.326408;85.3249455999999;85.3243239;85.3246066;85.3254142;85.3223452;85.3233575;85.3297752;85.3289119;85.3297752;85.3420486;85.3297752;85.3355742;85.317499;85.3420486;85.2993765;85.3459238;85.3445431;85.3407568;;;;;;;;;;;;;;;;
Jorpati;Khasibazar, Kalanki;Urab Bank, Jorpati;Boudha Pipalbot;Boudha Gate;Tusal, Boudha;Chuchepati;Chabhahil Chowk;Mitra Park;Jaya Bageswori;Gausala Chowk;Battisputali;Purano Baneshwor;Apex College;Ratna Rajya School;SchEMS;Kanti Galli Chowk;Anamnagar Turning, Baneshwor;Naya Baneshwor;Pragatinagar, Sankhamul;Sankhamul;;;;;;;;;;;;;;;;;;;;;;;;;
27.7278388;27.6893754;27.7278388;27.7185948;27.7218575;27.7156757;27.719477;27.7172633;27.7128562;27.7117541;27.7084959;27.7054834;27.6915196;27.698955;27.6957117;27.674637;27.6910488;27.6976913;27.6879909;27.684653;27.6853204;;;;;;;;;;;;;;;;;;;;;;;;;
85.3782068;85.2852157;85.3782068;85.364032;85.3733173;85.3527933;85.3514989;85.346594;85.3452102999999;85.3420808;85.3465696999999;85.3439863;85.3420486;85.337974;85.3374281999999;85.3420450999999;85.3349406;85.3297752;85.3355742;85.3353147999999;85.3317132999999;;;;;;;;;;;;;;;;;;;;;;;;;
Kalanki;Sitapaila;Sita Petrol Pump, Kalanki;Balkhu Dakhsinkali Turning;Balkhu;Sanepa;Sanepa Height;Nayabato, Balkhu;Dhobighat, Balkhu;Bagdol;nakkhu;Ekantakuna Chowk;Yatayat, Ekantakuna;Thasikhel;Mahalaxmisthan, Patan;Chapagaun Dobato, Satdobato;Satdobato;Gwarko;Balkumari;Bhatbhateni, Koteshwor;Koteshwor;Jadibuti;Lokanthali;Kausaltar;Gaththaghar;Chardobato. Nava Thimi;Naya Thimi, Bus Stand;Radhe Radhe, Bhaktapur;Srijana Nagar;Sallaghari, Suryabinayak;Chundevi;Suryabinayak;Jagati, Bhaktapur;Chyamasingh;;;;;;;;;;;;
27.6931052;27.7170009;27.6880687;27.6215;27.6862726;27.6844496;27.6838754;27.6862726;27.6862726;27.6665055;27.6638808;27.6677761;27.6654042;27.6679069;27.6636478;27.6577849;27.6515356;27.6663423;27.6695288;27.6747705;27.6755549;27.6751172;27.6738134;27.6754921;27.6765033;27.6899694;27.6781812;27.6746945;27.7577071;27.6717628;27.6668816;27.6451028;27.6664805;27.6738839;;;;;;;;;;;;
85.2806538999999;85.2735405999999;85.2867318;85.2618986999999;85.2948778;85.3058664;85.3084571;85.2948778;85.2948778;85.3015078;85.306311;85.3103905;85.3113544;85.314268;85.3181451999999;85.3224422999999;85.327837;85.3330053;85.3407568;85.3445431;85.3459238;85.3532927999999;85.3594849999999;85.3659414999999;85.3743339;85.3904307;85.3807886;85.3977719;85.3147525999999;85.4078902;85.4170810999999;85.4427152999999;85.4376401999999;85.4383628;;;;;;;;;;;;
Kalanki;Ravi Bhawan;Sano Bharyang, Swayambhu;Swayambhu;Thulo Bharyang, Swayambhu;Dhungedhara;Banasthali Chowk;Balaju Chowk;Machha Pokhari;Naya Buspark;Gongabu Chowk;Samakhusi;Basundhara Chauki;Basundhara;Narayan Gopal Chowk;Chappal Karkhana;Dhumbarahi;Sukedhara Chowk;Gopi Krishna Hall;Chabhahil Chowk;Chuchepati;Tusal, Boudha;Boudha Gate;Boudha Pipalbot;Urab Bank, Jorpati;Chamunda Gate;Jorpati;Besigaun, Jorpati;NMC Hospital, Attarkhel;Bhagwatithan, Gokarna;;;;;;;;;;;;;;;;
27.6931052;27.6950507;27.7208045;27.7192103;27.7196829;27.7234545;27.7212949;27.7272544;27.7353111;27.732436;27.7347108;27.7272671;27.7380845;27.7419834;27.7403746;27.7346531;27.7252108;27.7282911;27.7222481;27.7172633;27.719477;27.7156757;27.7218575;27.7185948;27.7278388;27.7217;27.7278388;27.7270859;27.7335164;27.7031641;;;;;;;;;;;;;;;;
85.2806538999999;85.2948778;85.2891262999999;85.2955242;85.286711;85.2945417;85.2922919;85.3047366999999;85.3058395;85.3081285;85.3144382999999;85.317499;85.3249367;85.3330248;85.3375271;85.3422938;85.3433404;85.3459635;85.3468914;85.346594;85.3514989;85.3527933;85.3733173;85.364032;85.3782068;85.3715975;85.3782068;85.3775613;85.3802823;85.3265440999999;;;;;;;;;;;;;;;;
Kalanki;Sitapaila;Kalimati;Teku;Tripureshwor;Sundhara;NAC Bus Stop;Bir Hospital;Bhotahiti;Ratnapark;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.6931052;27.7170009;27.6999738;27.6953569;27.6949964;27.7000078;27.702504;27.7048249;27.7071328;27.7060531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85.2806538999999;85.2735405999999;85.2890594;85.3039273999999;85.3149142;85.311683;85.3135183;85.3136514;85.3141871999999;85.3148081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kalanki;Chyamasingh;Sano Bharyang. Swayambhu;Swayambhu;Thulo Bharyang, Swayambhu;Dhungedhara;Banasthali Chowk;Balaju Chowk;Machha Pokhari;Naya Buspark;Gongabu Chowk;Samakhusi;Basundhara Chauki;Basundhara;Narayan Gopal Chowk;Chappal Karkhana;Dhumbarahi;Sukedhara Chowk;Gopi Krishna Hall;Chabhahil Chowk;Chuchepati;Tusal, Boudha;Boudha Gate;Boudha Pipalbot;Urab Bank, Jorpati;Chamunda Gate;Jorpati;Narayantar;Dakshindhoka;Mulpani Turning;Tiwari Tol, Mulpani;;;;;;;;;;;;;;;
27.6931052;27.6738839;27.7208045;27.7192103;27.7196829;27.7234545;27.7212949;27.7272544;27.7353111;27.732436;27.7347108;27.7272671;27.7380845;27.7419834;27.7403746;27.7346531;27.7252108;27.7282911;27.7222481;27.7172633;27.719477;27.7156757;27.7218575;27.7185948;27.7278388;27.7217;27.7278388;27.5006354;27.7214319;27.7109696;27.7109696;;;;;;;;;;;;;;;
85.2806538999999;85.4383628;85.2891262999999;85.2955242;85.286711;85.2945417;85.2922919;85.3047366999999;85.3058395;85.3081285;85.3144382999999;85.317499;85.3249367;85.3330248;85.3375271;85.3422938;85.3433404;85.3459635;85.3468914;85.346594;85.3514989;85.3527933;85.3733173;85.364032;85.3782068;85.3715975;85.3782068;85.5946503;85.3840803;85.3988579;85.3988579;;;;;;;;;;;;;;;
Kamalbinayak;Mahalaxmisthan, Bhaktapur;Jagati, Bhaktapur;Suryabinayak;Chundevi;Sallaghari, Suryabinayak;Srijana Nagar;Radhe Radhe, Bhaktapur;Naya Thimi, Bus Stand;Chardobato, Naya Thimi;Gaththaghar;Kausaltar;Lokanthali;Jadibuti;Koteshwor;Gairigaun, Kuleshwor Tinkune;Sinamangal;Tribhuvan International Airport;Tilganga;Pingalstan, Gausala;Gausala Chowk;Jaya Bageswori;Mitra Parkk;Chabhahil Chowk;Gopi Krishna Hall;Sukedhara Chowk;Dhumbarahi;Chappal Karkhana;Narayan Gopal Chowk;Basundhara;Basundhara Chauki;Samakhusi;Gongabu Chowk;Naya Buspark;Machha Pokhari;Balaju Chowk;;;;;;;;;;
27.6763685;27.6757025;27.6664805;27.6451028;27.6668816;27.6717628;27.7577071;27.6746945;27.6781812;27.6899694;27.6765033;27.6754921;27.6738134;27.6751172;27.6755549;27.6915087;27.6991378;27.6980899;27.7038818;27.7084959;27.7084959;27.7117541;27.7128562;27.7172633;27.7222481;27.7282911;27.7252108;27.7346531;27.7403746;27.7419834;27.7380845;27.7272671;27.7347108;27.732436;27.7353111;27.7272544;;;;;;;;;;
85.4372112;85.4331174;85.4376401999999;85.4427152999999;85.4170810999999;85.4078902;85.3147525999999;85.3977719;85.3807886;85.3904307;85.3743339;85.3659414999999;85.3594849999999;85.3532927999999;85.3459238;85.2959032999999;85.3510904;85.3592231;85.3507674999999;85.3465696999999;85.3465696999999;85.3420808;85.3452102999999;85.346594;85.3468914;85.3459635;85.3433404;85.3422938;85.3375271;85.3330248;85.3249367;85.317499;85.3144382999999;85.3081285;85.3058395;85.3047366999999;;;;;;;;;;
Kamalbinayak;Kharibot, Kapan;Dekocha Changu Stop;Mahakali Bus Stop;Sano Byasi;Thulo Byasi;Kalopati, Bhaktapur;Dudhpati, Bhaktapur;Siddhapokhari;Sallaghari, Byasi;Sallaghari, Suryabinayak;Srijana Nagar;Radhe Radhe, Bhaktapur;Naya Thimi, Bus Stand;Chardobato, Naya Thimi;Gaththaghar;Kausaltar;Lokanthali;Jadibuti;Koteshwor;Kuleshwor Tinkune;Shantinagar;Minbhawan;Naya Baneshwor;Buddhanagar;Babarmahal;Maitighar;Singhadurbar;New Plaza;Putalisadak;Bagbazar;Ratnapark;;;;;;;;;;;;;;
27.6763685;27.7354947;27.6772943;27.6758949;27.674084;27.6748475;27.6774554;27.6721033;27.6719895;27.6717628;27.6717628;27.7577071;27.6746945;27.6781812;27.6899694;27.6765033;27.6754921;27.6738134;27.6751172;27.6755549;27.6915087;27.6915196;27.6687473;27.6879909;27.6867401;27.6934832;27.6919767;27.6953446;27.7022201;27.7029275;27.7046582;27.7060531;;;;;;;;;;;;;;
85.4372112;85.3642735;85.4314318;85.4306357;85.4283688;85.4293361;85.4253305;85.4182111;85.4203072999999;85.4078902;85.4078902;85.3147525999999;85.3977719;85.3807886;85.3904307;85.3743339;85.3659414999999;85.3594849999999;85.3532927999999;85.3459238;85.2959032999999;85.3420486;85.317499;85.3355742;85.3304211999999;85.3242836;85.3229913;85.3252527;85.3233575;85.3223452;85.3194374999999;85.3148081;;;;;;;;;;;;;;
Kapan Banglamukhi;Kuleshwor Tinkune;Tenzing Chowk, Kapan;Mahankal Oralo;Bhrikuti Chowk, Mahankal;Reliance College;Gopi Krishna Hall;Chabhahil Chowk;Mitra Park;Jaya Bageswori;Gausala Chowk;Ratopul;Gyaneshwor;Maitidevi;Dillibazar;Charkhal;Putalisadak;Bagbazar;Ratnapark;Purano Buspark;Bhrikutimandap;Bhadrakali Mandir;Sahid Gate;Sundhara;Tripureshwor;Teku;;;;;;;;;;;;;;;;;;;;
27.7263142;27.6915087;27.7287847;27.7266408;27.7273791;27.722628;27.7222481;27.7172633;27.7128562;27.7117541;27.7084959;27.7081036;27.7102351;27.7051799;27.705404;27.7074903;27.7029275;27.7046582;27.7060531;27.7042474;27.7010226;27.7590715;27.6995727;27.7000078;27.6949964;27.6953569;;;;;;;;;;;;;;;;;;;;
85.3546375;85.2959032999999;85.3591922999999;85.3582844;85.3570077;85.3487122;85.3468914;85.346594;85.3452102999999;85.3420808;85.3465696999999;85.3367114;85.3330053;85.3349432999999;85.3266692;85.327514;85.3223452;85.3194374999999;85.3148081;85.3163779;85.3200837;85.3450963;85.3150649999999;85.311683;85.3149142;85.3039273999999;;;;;;;;;;;;;;;;;;;;
Koteshwor;TU Gate;Shantinagar;Minbhawan;Naya Baneshwor;Buddhanagar;Babarmahal;Maitighar;Singhadurbar;Bhadrakali Mandir;Sahid Gate;Sundhara;Tripureshwor;Teku;Kalimati;Ravi Bhawan;Kalanki;Sitapaila;Sano Bharyang, Swayambhu;Swayambhu;;;;;;;;;;;;;;;;;;;;;;;;;;
27.6755549;27.6788589;27.6915196;27.6687473;27.6879909;27.6867401;27.6934832;27.6919767;27.6953446;27.7590715;27.6995727;27.7000078;27.6949964;27.6953569;27.6999738;27.6950507;27.6931052;27.7170009;27.7208045;27.7192103;;;;;;;;;;;;;;;;;;;;;;;;;;
85.3459238;85.2971623;85.3420486;85.317499;85.3355742;85.3304211999999;85.3242836;85.3229913;85.3252527;85.3450963;85.3150649999999;85.311683;85.3149142;85.3039273999999;85.2890594;85.2948778;85.2806538999999;85.2735405999999;85.2891262999999;85.2955242;;;;;;;;;;;;;;;;;;;;;;;;;;
Kritipur;Gwarko;Balkhu Dakhsinkali Turning;Balkhu;Kuleshwor turning 1;Kuleshwor;Kalimati;Teku;Tripureshwor;Sundhara;NAC Bus Stop;Bir Hospital;Bhotahiti;Ratnapark;Purano Buspark;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.6630019;27.6663423;27.6215;27.6862726;27.6899521;27.6899521;27.6999738;27.6953569;27.6949964;27.7000078;27.702504;27.7048249;27.7071328;27.7060531;27.7042474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85.2774207;85.3330053;85.2618986999999;85.2948778;85.2955242;85.2955242;85.2890594;85.3039273999999;85.3149142;85.311683;85.3135183;85.3136514;85.3141871999999;85.3148081;85.3163779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Satdobato;Patan Hospital;Balkumari;Bhatbhateni, Koteshwor;Koteshwor;Kuleshwor Tinkune;Shantinagar;Minbhawan;Naya Baneshwor;Buddhanagar;Babarmahal;Maitighar;Thapathali;Kupondole;Kandewatathan, Kupondole;Jwagal, Kupondole;Pulchowk College;Harihar bhawan, Pulchowk;Pulchowk;Alka Hospital;Jawalakhel, Ekantakuna;Jawalakhel;Manbhawan;Kumaripati;Patan Hospital;Lagankhel;;;;;;;;;;;;;;;;;;;;
27.6515356;27.668302;27.6695288;27.6747705;27.6755549;27.6915087;27.6915196;27.6687473;27.6879909;27.6867401;27.6934832;27.6919767;27.6894055;27.6862181;27.6862181;27.6854217;27.6810911;27.680677;27.6782363;27.6741796;27.6677761;27.6744259;27.6687473;27.6699427;27.668302;27.6659949;;;;;;;;;;;;;;;;;;;;
85.327837;85.3205683;85.3407568;85.3445431;85.3459238;85.2959032999999;85.3420486;85.317499;85.3355742;85.3304211999999;85.3242836;85.3229913;85.3226682999999;85.3149142;85.3149142;85.3186813;85.3184948;85.3132986;85.3168527999999;85.3151963;85.3103905;85.3123293;85.317499;85.3204068;85.3205683;85.3226682999999;;;;;;;;;;;;;;;;;;;;
Lagankhel;Satdobato;Kumaripati;Manbhawan;Jawalakhel;Jawalakhel, Ekantakuna;Alka Hospital;Pulchowk;Harihar bhawan, Pulchowk;Pulchowk College;Jwagal, Kupondole;Kandewatathan, Kupondole;Kupondole;Thapathali;Tripureshwor;Sundhara;NAC Bus Stop;Bir Hospital;Bhotahiti;Jamal;Kantipath;Keshar Mahal;Lainchaur Chowk;Lazimpat Chowk;Lazimpat;Paani Pokhari;Kanti Bal Hospital;Teaching Hospital;Narayan Gopal Chowk;Bansbari;Galfutar;Hattigauda;Chandranagar Chowk, HattiGauda;Chapali;Budhanilkantha, Narayanthan;;;;;;;;;;;
27.6659949;27.6515356;27.6699427;27.6687473;27.6744259;27.6677761;27.6741796;27.6782363;27.680677;27.6810911;27.6854217;27.6862181;27.6862181;27.6894055;27.6949964;27.7000078;27.702504;27.7048249;27.7071328;27.7092711;27.7056163;27.7146977;27.7213288;27.7215031;27.7215031;27.7363919;27.7346817;27.7359917;27.7403746;27.7427638;27.7458625;27.7553479;27.7553479;27.7803217;27.7836652;;;;;;;;;;;
85.3226682999999;85.327837;85.3204068;85.317499;85.3123293;85.3103905;85.3151963;85.3168527999999;85.3132986;85.3184948;85.3186813;85.3149142;85.3149142;85.3226682999999;85.3149142;85.311683;85.3135183;85.3136514;85.3141871999999;85.3152373;85.3140632;85.3145067;85.3149142;85.3200837;85.3200837;85.327837;85.3284721;85.3302595;85.3375271;85.3433404;85.3485072;85.3478614;85.3478614;85.3730428;85.3702465;;;;;;;;;;;
Lagankhel;Satdobato;Gwarko;Balkumari;Bhatbhateni, Koteshwor;Koteshwor;Jadibuti;Lokanthali;Kausaltar;Gaththaghar;Chardobato, Naya Thimi;Naya Thimi, Bus Stand;Radhe Radhe, Bhaktapur;Srijana Nagar;Sallaghari, Suryabinayak;Chundevi;Suryabinayak;Jagati, Bhaktapur;Chyamasingh;Kamalbinayak;Mahalaxmisthan, Bhaktapur;Dekocha Changu Stop;Mahakali Bus Stop;Sano Byasi;Thulo Byasi;Kalopati, Bhaktapur;Dudhpati, Bhaktapur;;;;;;;;;;;;;;;;;;;
27.6659949;27.6515356;27.6663423;27.6695288;27.6747705;27.6755549;27.6751172;27.6738134;27.6754921;27.6765033;27.6899694;27.6781812;27.6746945;27.7577071;27.6717628;27.6668816;27.6451028;27.6664805;27.6738839;27.6763685;27.6757025;27.6772943;27.6758949;27.674084;27.6748475;27.6774554;27.6721033;;;;;;;;;;;;;;;;;;;
85.3226682999999;85.327837;85.3330053;85.3407568;85.3445431;85.3459238;85.3532927999999;85.3594849999999;85.3659414999999;85.3743339;85.3904307;85.3807886;85.3977719;85.3147525999999;85.4078902;85.4170810999999;85.4427152999999;85.4376401999999;85.4383628;85.4372112;85.4331174;85.4314318;85.4306357;85.4283688;85.4293361;85.4253305;85.4182111;;;;;;;;;;;;;;;;;;;
Lagankhel;Patan Hospital;Hattiban;New Plaza, Satdobato;Dhalko Mandir;Harisiddhi;Thaiba;Bade Gaun;Toukhel;Godawari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.6659949;27.668302;27.6503757;27.6515356;27.6376412;27.6388413;27.6273059;27.7791717;27.7139595;27.6015625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85.3226682999999;85.3205683;85.3368812;85.327837;85.3404456999999;85.3420486;85.3472154999999;85.6075063999999;85.2651435;85.3652958999999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lagankhel;Patan Hospital;Kumaripati;Manbhawan;Jawalakhel;Jawalakhel, Ekantakuna;Alka Hospital;Pulchowk;Harihar bhawan, Pulchowk;Pulchowk College;Jwagal, Kupondole;Kandewatathan, Kupondole;Kupondole;Thapathali;Tripureshwor;Sundhara;NAC Bus Stop;Bir Hospital;Bhotahiti;Jamal;Kantipath;Keshar Mahal;Lainchaur Chowk;Lazimpat Chowk;Lazimpat;Paani Pokhari;Kanti Bal Hospital;Teaching Hospital;Narayan Gopal Chowk;Basundhara;Basundhara Chauki;Samakhusi;Gongabu Chowk;;;;;;;;;;;;;
27.6659949;27.668302;27.6699427;27.6687473;27.6744259;27.6677761;27.6741796;27.6782363;27.680677;27.6810911;27.6854217;27.6862181;27.6862181;27.6894055;27.6949964;27.7000078;27.702504;27.7048249;27.7071328;27.7092711;27.7056163;27.7146977;27.7213288;27.7215031;27.7215031;27.7363919;27.7346817;27.7359917;27.7403746;27.7419834;27.7380845;27.7272671;27.7347108;;;;;;;;;;;;;
85.3226682999999;85.3205683;85.3204068;85.317499;85.3123293;85.3103905;85.3151963;85.3168527999999;85.3132986;85.3184948;85.3186813;85.3149142;85.3149142;85.3226682999999;85.3149142;85.311683;85.3135183;85.3136514;85.3141871999999;85.3152373;85.3140632;85.3145067;85.3149142;85.3200837;85.3200837;85.327837;85.3284721;85.3302595;85.3375271;85.3330248;85.3249367;85.317499;85.3144382999999;;;;;;;;;;;;;
Lagankhel;Satdobato;Kumaripati;Manbhawan;walakhel;Jawalakhel, Ekantakuna;Alka Hospital;Pulchowk;Harihar bhawan, Pulchowk;Pulchowk College;Jwagal, Kupondole;Kandewatathan, Kupondole;Kupondole;Thapathali;Maitighar;Babarmahal;Buddhanagar;Naya Baneshwor;Minbhawan;Shantinagar;Kuleshwor Tinkune;Koteshwor;Bhatbhateni, Koteshwor;Balkumari;Gwarko;Satdobato;;;;;;;;;;;;;;;;;;;;
27.6659949;27.6515356;27.6699427;27.6687473;27.6744259;27.6677761;27.6741796;27.6782363;27.680677;27.6810911;27.6854217;27.6862181;27.6862181;27.6894055;27.6919767;27.6934832;27.6867401;27.6879909;27.6687473;27.6915196;27.6915087;27.6755549;27.6747705;27.6695288;27.6663423;27.6515356;;;;;;;;;;;;;;;;;;;;
85.3226682999999;85.327837;85.3204068;85.317499;85.3123293;85.3103905;85.3151963;85.3168527999999;85.3132986;85.3184948;85.3186813;85.3149142;85.3149142;85.3226682999999;85.3229913;85.3242836;85.3304211999999;85.3355742;85.317499;85.3420486;85.2959032999999;85.3459238;85.3445431;85.3407568;85.3330053;85.327837;;;;;;;;;;;;;;;;;;;;
Lagankhel;Patan Hospital;Gwarko;Pipalbot, Gwarko;Krishna Mandir, Gwarko;Kharibot, Imadol;Don Bosco School;Kwo lachhi;Lubhu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.6659949;27.668302;27.6663423;27.7034167;27.6735983;27.6498066;27.6460585;27.6440757;27.6397038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85.3226682999999;85.3205683;85.3330053;85.3100774999999;85.3249312;85.3416295;85.3641284;85.3715285;85.3678783;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lagankhel;Kwo lachhi;Kumaripati;Manbhawan;Jawalakhel;Jawalakhel, Ekantakuna;Alka Hospital;Pulchowk;Harihar bhawan, Pulchowk;Pulchowk College;Jwagal, Kupondole;Kandewatathan, Kupondole;Kupondole;Thapathali;Maitighar;Singhadurbar;Bhadrakali Mandir;Sahid Gate;Sundhara;NAC Bus Stop;;;;;;;;;;;;;;;;;;;;;;;;;;
27.6659949;27.6440757;27.6699427;27.6687473;27.6744259;27.6677761;27.6741796;27.6782363;27.680677;27.6810911;27.6854217;27.6862181;27.6862181;27.6894055;27.6919767;27.6953446;27.7590715;27.6995727;27.7000078;27.702504;;;;;;;;;;;;;;;;;;;;;;;;;;
85.3226682999999;85.3715285;85.3204068;85.317499;85.3123293;85.3103905;85.3151963;85.3168527999999;85.3132986;85.3184948;85.3186813;85.3149142;85.3149142;85.3226682999999;85.3229913;85.3252527;85.3450963;85.3150649999999;85.311683;85.3135183;;;;;;;;;;;;;;;;;;;;;;;;;;
Lubhu;N.B. Oil Store, Mulpani;Don Bosco School;Kharibot, Imadol;Krishna Mandir, Gwarko;Pipalbot, Gwarko;Gwarko;Satdobato;Lagankhel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27.6397038;27.7109696;27.6460585;27.6498066;27.6735983;27.7034167;27.6663423;27.6515356;27.6659949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85.3678783;85.3988579;85.3641284;85.3416295;85.3249312;85.3100774999999;85.3330053;85.327837;85.3226682999999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mulpani Pipalbot;Sapkota Chowk, Mulpani;Thapagaun, Mulpani;Bistagaun;Har Har Mahadev;Sun City, Kadaghari;Sai Ram Chowk, Kadaghari;Pepsicola;Saraswatinagar;Jadibuti;Koteshwor;Kuleshwor Tinkune;Shantinagar;Minbhawan;Naya Baneshwor;Buddhanagar;Babarmahal;Maitighar;Singhadurbar;Bhadrakali Mandir;Sahid Gate;Sundhara;NAC Bus Stop;Bir Hospital;Bhotahiti;Ratnapark;Purano Buspark;;;;;;;;;;;;;;;;;;;
27.7034167;27.7109696;27.7109696;27.6638118;27.6968219110609;27.693874953647;27.689876896492;27.6888506;27.7282755;27.6751172;27.6755549;27.6915087;27.6915196;27.6687473;27.6879909;27.6867401;27.6934832;27.6919767;27.6953446;27.7590715;27.6995727;27.7000078;27.702504;27.7048249;27.7071328;27.7060531;27.7042474;;;;;;;;;;;;;;;;;;;
85.3100774999999;85.3988579;85.3988579;85.3502831999999;85.3800090127194;85.3707402610306;85.3631270515355;85.3602497;85.3569973;85.3532927999999;85.3459238;85.2959032999999;85.3420486;85.317499;85.3355742;85.3304211999999;85.3242836;85.3229913;85.3252527;85.3450963;85.3150649999999;85.311683;85.3135183;85.3136514;85.3141871999999;85.3148081;85.3163779;;;;;;;;;;;;;;;;;;;
Baba Chowk, Mulpani;Baluwakhani, Changunarayan;Pipalbot, Gothatar;Tej Binayak, Gothatar;Hamro Mart, Gothatar;Purano Krishnamandir, Gothatar;Khahare Chowk, Pepsicola;Pepsicola;Saraswatinagar;Jadibuti;Koteshwor;Kuleshwor Tinkune;Shantinagar;Minbhawan;Naya Baneshwor;Buddhanagar;Babarmahal;Maitighar;Singhadurbar;Putalisadak;Bagbazar;Ratnapark;Purano Buspark;Bhrikutimandap;Bhadrakali Mandir;Sahid Gate;Sundhara;Tripureshwor;;;;;;;;;;;;;;;;;;
27.7128052;27.7360126;27.7034167;27.7064555;27.7158643;27.7131556;27.5076754;27.6888506;27.7282755;27.6751172;27.6755549;27.6915087;27.6915196;27.6687473;27.6879909;27.6867401;27.6934832;27.6919767;27.6953446;27.7029275;27.7046582;27.7060531;27.7042474;27.7010226;27.7590715;27.6995727;27.7000078;27.6949964;;;;;;;;;;;;;;;;;;
85.3935796;85.3601307;85.3100774999999;85.3790152;85.3980902999999;85.3758359999999;85.5856492;85.3602497;85.3569973;85.3532927999999;85.3459238;85.2959032999999;85.3420486;85.317499;85.3355742;85.3304211999999;85.3242836;85.3229913;85.3252527;85.3223452;85.3194374999999;85.3148081;85.3163779;85.3200837;85.3450963;85.3150649999999;85.311683;85.3149142;;;;;;;;;;;;;;;;;;
NEC, Changunarayan;Besigaun, Jorpati;Mulpani Chaur;Milan Chowk, Mulpani;Tiwari Tol, Mulpani;Mulpani Turning;Dakshindhoka;Narayantar;Jorpati;Chamunda Gate;Urab Bank, Jorpati;Boudha Pipalbot;Boudha Gate;Tusal, Boudha;Chuchepati;Chabhahil Chowk;Mitra Park;Jaya Bageswori;Gausala Chowk;Ratopul;Gyaneshwor;Gyaneshwor Chowk;Charkhal Chowk;Charkhal;Putalisadak;Bagbazar;Ratnapark;Purano Buspark;;;;;;;;;;;;;;;;;;
27.7109329;27.7270859;27.694303;27.7156689;27.7109696;27.7109696;27.7214319;27.5006354;27.7278388;27.7217;27.7278388;27.7185948;27.7218575;27.7156757;27.719477;27.7172633;27.7128562;27.7117541;27.7084959;27.7081036;27.7102351;27.7102351;27.7076119;27.7074903;27.7029275;27.7046582;27.7060531;27.7042474;;;;;;;;;;;;;;;;;;
85.4156106;85.3775613;85.333937;85.3982037;85.3988579;85.3988579;85.3840803;85.5946503;85.3782068;85.3715975;85.3782068;85.364032;85.3733173;85.3527933;85.3514989;85.346594;85.3452102999999;85.3420808;85.3465696999999;85.3367114;85.3330053;85.3330053;85.3272776;85.327514;85.3223452;85.3194374999999;85.3148081;85.3163779;;;;;;;;;;;;;;;;;;
